Symbol,2018-09-26,2018-09-27,2018-09-30,2018-10-01,2018-10-02,2018-10-03,2018-10-04,2018-10-07,2018-10-08,2018-10-09,2018-10-10,2018-10-11,2018-10-15,2018-10-16,2018-10-17,2018-10-18,2018-10-21,2018-10-22,2018-10-23,2018-10-24,2018-10-25,2018-10-28,2018-10-29,2018-10-30,2018-10-31,2018-11-01,2018-11-04,2018-11-05,2018-11-06,2018-11-07,2018-11-08,2018-11-11,2018-11-12,2018-11-13,2018-11-14,2018-11-15,2018-11-18,2018-11-19,2018-11-20,2018-11-21,2018-11-22,2018-11-25,2018-11-26,2018-11-27,2018-11-28,2018-11-29,2018-12-02,2018-12-03,2018-12-04,2018-12-05,2018-12-06,2018-12-09,2018-12-10,2018-12-11,2018-12-12,2018-12-13,2018-12-16,2018-12-17,2018-12-18,2018-12-19,2018-12-20,2018-12-23,2018-12-24,2018-12-25,2018-12-26,2018-12-27,2018-12-30,2018-12-31,2019-01-01,2019-01-02,2019-01-03,2019-01-06,2019-01-07,2019-01-08,2019-01-09,2019-01-10,2019-01-13,2019-01-14,2019-01-15,2019-01-16,2019-01-17,2019-01-20,2019-01-21,2019-01-22,2019-01-23,2019-01-24,2019-01-27,2019-01-28,2019-01-29,2019-01-30,2019-01-31,2019-02-03,2019-02-04,2019-02-05,2019-02-06,2019-02-07,2019-02-10,2019-02-11,2019-02-12,2019-02-13,2019-02-14,2019-02-17,2019-02-18,2019-02-19,2019-02-20,2019-02-21,2019-02-24,2019-02-25,2019-02-26,2019-02-27,2019-02-28,2019-03-03,2019-03-04,2019-03-05,2019-03-06,2019-03-07,2019-03-10,2019-03-11,2019-03-12,2019-03-13,2019-03-14,2019-03-17,2019-03-18,2019-03-19,2019-03-20,2019-03-21,2019-03-24,2019-03-25,2019-03-26,2019-03-27,2019-03-28,2019-03-31,2019-04-01,2019-04-02,2019-04-03,2019-04-04,2019-04-07,2019-04-08,2019-04-09,2019-04-10,2019-04-11,2019-04-14,2019-04-15,2019-04-16,2019-04-17,2019-04-18,2019-04-21,2019-04-22,2019-04-23,2019-04-24,2019-04-25,2019-04-28,2019-04-29,2019-04-30,2019-05-01,2019-05-02,2019-05-05,2019-05-06,2019-05-07,2019-05-08,2019-05-09,2019-05-12,2019-05-13,2019-05-14,2019-05-15,2019-05-16,2019-05-19,2019-05-20,2019-05-21,2019-05-22,2019-05-23,2019-05-26,2019-05-27,2019-05-28,2019-05-29,2019-05-30,2019-06-02,2019-06-03,2019-06-04,2019-06-05,2019-06-06,2019-06-09,2019-06-10,2019-06-11,2019-06-12,2019-06-13,2019-06-16,2019-06-17,2019-06-18,2019-06-19,2019-06-20,2019-06-23,2019-06-24,2019-06-25,2019-06-26,2019-06-27,2019-06-30,2019-07-01,2019-07-02,2019-07-03,2019-07-04,2019-07-07,2019-07-08,2019-07-09,2019-07-10,2019-07-11,2019-07-14,2019-07-15,2019-07-16,2019-07-17,2019-07-18,2019-07-21,2019-07-22,2019-07-23,2019-07-24,2019-07-25,2019-07-28,2019-07-29,2019-07-30,2019-07-31,2019-08-01,2019-08-04,2019-08-05,2019-08-06,2019-08-07,2019-08-08,2019-08-11,2019-08-12,2019-08-13,2019-08-14,2019-08-15,2019-08-18,2019-08-19,2019-08-20,2019-08-21,2019-08-22,2019-08-25,2019-08-26,2019-08-27,2019-08-28,2019-08-29,2019-09-01,2019-09-02,2019-09-03,2019-09-04,2019-09-05,2019-09-08,2019-09-09,2019-09-10,2019-09-11,2019-09-12,2019-09-15,2019-09-16,2019-09-18,2019-09-19,2019-09-22,2019-09-23,2019-09-24,2019-09-25,2019-09-26,2019-10-02,2019-10-03,2019-10-06,2019-10-07,2019-10-10,2019-10-15,2019-10-16,2019-10-17,2019-10-22,2019-10-23,2019-10-24,2019-10-27,2019-10-28,2019-10-29,2019-10-30,2019-10-31,2019-11-03,2019-11-04,2019-11-05,2019-11-06,2019-11-07,2019-11-10,2019-11-11,2019-11-12,2019-11-13,2019-11-14,2019-11-17,2019-11-18,2019-11-19,2019-11-20,2019-11-21,2019-11-24,2019-11-25,2019-11-26,2019-11-27,2019-11-28,2019-12-01,2019-12-02,2019-12-03,2019-12-04,2019-12-05,2019-12-08,2019-12-09,2019-12-10,2019-12-11,2019-12-12,2019-12-15,2019-12-16,2019-12-17,2019-12-18,2019-12-19,2019-12-22,2019-12-23,2019-12-24,2019-12-25,2019-12-26,2019-12-29,2019-12-30,2019-12-31,2020-01-01,2020-01-02,2020-01-05,2020-01-06,2020-01-07,2020-01-08,2020-01-09,2020-01-12,2020-01-13,2020-01-14,2020-01-15,2020-01-16,2020-01-19,2020-01-20,2020-01-21,2020-01-22,2020-01-23,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-03-01,2020-03-03,2020-03-04,2020-03-05,2020-03-08,2020-03-09,2020-03-11,2020-03-12,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-05,2020-04-06,2020-04-07,2020-04-12,2020-04-13,2020-04-16,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-26,2020-04-27,2020-04-30,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-29,2020-09-30,2020-10-01,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-21,2021-03-22,2021-03-24,2021-03-25,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-11,2021-04-12,2021-04-13,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-18,2021-05-19,2021-05-20,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-08-01,2021-08-02,2021-08-03,2021-08-04,2021-08-05,2021-08-08,2021-08-09,2021-08-10,2021-08-11,2021-08-12,2021-08-15,2021-08-16,2021-08-17,2021-08-18,2021-08-19,2021-08-22,2021-08-23,2021-08-24,2021-08-25,2021-08-26,2021-08-29,2021-08-30,2021-08-31,2021-09-01,2021-09-02,2021-09-05,2021-09-09,2021-09-12,2021-09-13,2021-09-14,2021-09-19,2021-09-22,2021-09-23,2021-09-26,2021-09-29,2021-09-30,2021-10-03,2021-10-04,2021-10-05,2021-10-06,2021-10-07,2021-10-10,2021-10-11,2021-10-12,2021-10-13,2021-10-14,2021-10-17,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-24,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-31,2021-11-01,2021-11-02,2021-11-03,2021-11-04,2021-11-07,2021-11-08,2021-11-09,2021-11-10,2021-11-11,2021-11-14,2021-11-15,2021-11-16,2021-11-17,2021-11-18,2021-11-21,2021-11-22,2021-11-23,2021-11-24,2021-11-25,2021-11-28,2021-11-29,2021-11-30,2021-12-01,2021-12-02,2021-12-05,2021-12-06,2021-12-07,2021-12-08,2021-12-09,2021-12-12,2021-12-13,2021-12-14,2021-12-15,2021-12-16,2021-12-19,2021-12-20,2021-12-21,2021-12-22,2021-12-23,2021-12-26,2021-12-27,2021-12-28,2021-12-29,2021-12-30,2022-01-02,2022-01-03,2022-01-04,2022-01-05,2022-01-06,2022-01-09,2022-01-10,2022-01-11,2022-01-12,2022-01-13,2022-01-16,2022-01-17,2022-01-18,2022-01-19,2022-01-20,2022-01-23,2022-01-24,2022-01-25,2022-01-26,2022-01-27,2022-01-30,2022-01-31,2022-02-01,2022-02-02,2022-02-03,2022-02-06,2022-02-07,2022-02-08,2022-02-09,2022-02-10,2022-02-13,2022-02-14,2022-02-15,2022-02-16,2022-02-17,2022-02-20,2022-02-21,2022-02-22,2022-02-23,2022-02-24,2022-02-27,2022-02-28,2022-03-01,2022-03-02,2022-03-03,2022-03-06,2022-03-07,2022-03-08,2022-03-09,2022-03-10,2022-03-13,2022-03-14,2022-03-15,2022-03-16,2022-03-20,2022-03-21,2022-03-22,2022-03-23,2022-03-24,2022-03-27,2022-03-28,2022-03-29,2022-03-30,2022-03-31,2022-04-03,2022-04-04,2022-04-05,2022-04-06,2022-04-07,2022-04-10,2022-04-11,2022-04-12,2022-04-13,2022-04-14,2022-04-17,2022-04-18,2022-04-19,2022-04-20,2022-04-24,2022-04-25,2022-04-26,2022-04-27,2022-04-28,2022-05-01,2022-05-02,2022-05-03,2022-05-08,2022-05-09,2022-05-10,2022-05-11,2022-05-12,2022-05-15,2022-05-16,2022-05-17,2022-05-18,2022-05-19,2022-05-22,2022-05-23,2022-05-24,2022-05-25,2022-05-26,2022-05-29,2022-05-30,2022-05-31,2022-06-01,2022-06-02,2022-06-06,2022-06-07,2022-06-08,2022-06-09,2022-06-12,2022-06-13,2022-06-14,2022-06-15,2022-06-16,2022-06-19,2022-06-20,2022-06-21,2022-06-22,2022-06-23,2022-06-26,2022-06-27,2022-06-28,2022-06-29,2022-06-30,2022-07-03,2022-07-04,2022-07-05,2022-07-06,2022-07-07,2022-07-10,2022-07-11,2022-07-12,2022-07-13,2022-07-14,2022-07-17,2022-07-18,2022-07-19,2022-07-20,2022-07-21,2022-07-24,2022-07-25,2022-07-26,2022-07-27,2022-07-28,2022-07-31,2022-08-01,2022-08-02,2022-08-03,2022-08-04,2022-08-08,2022-08-09,2022-08-10,2022-08-11,2022-08-14,2022-08-15,2022-08-16,2022-08-17,2022-08-18,2022-08-21,2022-08-22,2022-08-23,2022-08-24,2022-08-25,2022-08-28,2022-08-29,2022-08-30,2022-08-31,2022-09-01,2022-09-04,2022-09-05,2022-09-06,2022-09-07,2022-09-08,2022-09-11,2022-09-12,2022-09-13,2022-09-14,2022-09-15,2022-09-18,2022-09-19,2022-09-20,2022-09-21,2022-09-22,2022-09-28,2022-09-29,2022-10-02,2022-10-03,2022-10-06,2022-10-11,2022-10-12,2022-10-13,2022-10-18,2022-10-19,2022-10-20,2022-10-23,2022-10-24,2022-10-25,2022-10-26,2022-10-27,2022-10-30,2022-10-31,2022-11-02,2022-11-03,2022-11-06,2022-11-07,2022-11-08,2022-11-09,2022-11-10,2022-11-13,2022-11-14,2022-11-15,2022-11-16,2022-11-17,2022-11-20,2022-11-21,2022-11-22,2022-11-23,2022-11-24,2022-11-27,2022-11-28,2022-11-29,2022-11-30,2022-12-01,2022-12-04,2022-12-05,2022-12-06,2022-12-07,2022-12-08,2022-12-11,2022-12-12,2022-12-13,2022-12-14,2022-12-15,2022-12-18,2022-12-19,2022-12-20,2022-12-21,2022-12-22,2022-12-25,2022-12-26,2022-12-27,2022-12-28,2022-12-29,2023-01-01,2023-01-02,2023-01-03,2023-01-04,2023-01-05,2023-01-08,2023-01-09,2023-01-10,2023-01-11,2023-01-12,2023-01-15,2023-01-16,2023-01-17,2023-01-18,2023-01-19,2023-01-22,2023-01-23,2023-01-24,2023-01-25,2023-01-26,2023-01-29,2023-01-30,2023-01-31,2023-02-01,2023-02-02,2023-02-05,2023-02-06,2023-02-07,2023-02-08,2023-02-09,2023-02-12,2023-02-13,2023-02-14,2023-02-15,2023-02-16,2023-02-19,2023-02-20,2023-02-21,2023-02-22,2023-02-23,2023-02-26,2023-02-27,2023-02-28,2023-03-01,2023-03-02,2023-03-05,2023-03-06,2023-03-08,2023-03-09,2023-03-12,2023-03-13,2023-03-14,2023-03-15,2023-03-16,2023-03-19,2023-03-20,2023-03-21,2023-03-22,2023-03-23,2023-03-26,2023-03-27,2023-03-28,2023-03-29,2023-03-30,2023-04-02,2023-04-03,2023-04-04,2023-04-09,2023-04-10,2023-04-13,2023-04-16,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-23,2023-04-24,2023-04-27,2023-04-30,2023-05-01,2023-05-02,2023-05-03,2023-05-04,2023-05-07,2023-05-08,2023-05-09,2023-05-10,2023-05-11,2023-05-14,2023-05-15,2023-05-16,2023-05-17,2023-05-18,2023-05-21,2023-05-22,2023-05-23,2023-05-24,2023-05-28,2023-05-29,2023-05-30,2023-05-31,2023-06-01,2023-06-04,2023-06-05,2023-06-06,2023-06-07,2023-06-08,2023-06-11,2023-06-12,2023-06-13,2023-06-14,2023-06-15,2023-06-18,2023-06-19,2023-06-20,2023-06-21,2023-06-22,2023-06-25,2023-06-26,2023-06-27,2023-06-28,2023-06-29,2023-07-02,2023-07-03,2023-07-04,2023-07-05,2023-07-06,2023-07-09,2023-07-10,2023-07-11,2023-07-12,2023-07-13,2023-07-16,2023-07-17,2023-07-18,2023-07-19,2023-07-20,2023-07-23,2023-07-24,2023-07-25,2023-07-26,2023-07-30,2023-07-31,2023-08-01,2023-08-02,2023-08-03,2023-08-06,2023-08-07,2023-08-08,2023-08-09,2023-08-10,2023-08-13,2023-08-14,2023-08-15,2023-08-16,2023-08-17,2023-08-20,2023-08-21,2023-08-22,2023-08-23,2023-08-24,2023-08-27,2023-08-28,2023-08-29,2023-08-30,2023-08-31,2023-09-03,2023-09-04,2023-09-05,2023-09-06,2023-09-07,2023-09-10,2023-09-11,2023-09-12,2023-09-13,2023-09-14,2023-09-18,2023-09-19,2023-09-20,2023-09-21
ORAD.TA,135.109695,134.038193,,134.038193,135.694107,135.596695,136.960495,,138.421707,139.493195,142.610397,139.201004,147.188705,150.013596,154.299698,154.299698,,155.273895,147.286102,150.792892,150.792892,,152.838593,152.838593,152.546295,147.870605,,147.578293,144.948196,147.773193,144.656006,,140.4673,140.856995,145.143097,145.143097,,145.143097,141.343994,137.447601,140.4673,,129.362396,128.972794,124.004799,125.660797,,120.498001,120.108299,116.8937,115.7248,,117.965302,117.965302,115.237701,115.237701,,116.796303,114.555901,126.147797,128.193497,,116.8937,117.0886,118.842003,119.426399,,117.770401,121.277199,119.913498,118.452301,,120.790199,119.523804,119.523804,121.472099,,119.6213,119.6213,119.6213,119.6213,,118.647102,120.010902,119.816101,124.296997,,119.718697,123.615097,124.589203,124.589203,,123.322899,124.589203,124.686699,124.686699,,124.1996,124.686699,124.686699,124.686699,,95.950302,96.632103,96.437302,99.164803,,97.801102,98.385498,99.262299,97.508797,,98.677803,97.216599,99.359703,96.437302,,97.4114,100.431198,100.139,104.0354,,104.132797,106.957802,102.476799,102.476799,,105.301804,101.989799,101.600098,100.431198,,90.690002,88.644402,86.209099,83.481598,,82.702301,82.702301,81.435997,81.1437,,82.020401,79.877403,79.877403,79.682503,,79.682503,79.390297,79.000702,79.000702,,81.338501,81.728203,81.728203,78.026497,,79.390297,80.559196,80.559196,80.559196,,82.702301,80.559196,80.559196,81.435997,,80.364403,80.364403,76.175697,75.006798,,70.720703,70.720703,72.863701,77.734299,,78.416199,78.221397,78.221397,78.221397,,78.221397,77.9291,79.877403,81.630798,,79.682503,82.020401,82.897102,83.579002,,82.604897,83.481598,81.241096,83.1894,,83.091904,81.630798,77.344704,77.344704,,76.370598,75.688698,74.227501,75.493896,,75.299004,71.694801,71.402603,69.064697,,71.305199,80.266998,66.337196,58.4468,,57.8624,57.083099,55.3297,60,,54.5,56.900002,56.700001,61.200001,,61.099998,61.5,54.900002,53.299999,,55.599998,57.099998,58,56.200001,,56.599998,55.900002,55,54.900002,,55.5,54.299999,55.299999,55.299999,,55.200001,56.200001,56.200001,57,,56,56,56.200001,,55.900002,55.900002,55.900002,55.900002,55.900002,55.900002,,55.400002,55.400002,55.400002,55.400002,54.400002,54.700001,55.200001,55.700001,,55.799999,54.099998,54.700001,53.799999,,51.299999,50,49.299999,48.400002,,48.200001,49.5,50,50,,49.400002,49.5,50.900002,51.099998,,51.200001,51.200001,51.400002,50.400002,,50.299999,50,50.700001,50.700001,,51.700001,49.700001,50.700001,51.599998,,52.299999,52.099998,52.900002,53.799999,,54,53.799999,52,51.799999,,51.5,52.200001,54.900002,56,,58.900002,60,60.799999,61.5,,62.700001,63.099998,63.5,62.5,,63.599998,62.700001,61.599998,62.599998,,63,60.200001,59,58.099998,,57.900002,57.900002,57.900002,57.599998,,58.700001,58.599998,59.5,59.5,,59.700001,58.099998,58.299999,58.299999,,58.299999,59.299999,58.5,58.5,,58.400002,58.400002,57,,51.099998,50.5,50.5,,46.400002,45,45,45,,46.099998,48.099998,49.200001,51,,50.400002,48.900002,48.900002,48.400002,,49.400002,49.5,,48.099998,48.099998,,49,49.700001,49.700001,48,,49.900002,47.599998,,48,48.5,49.400002,49.799999,,49.700001,49.700001,49.799999,49.799999,,48.700001,49.299999,49.299999,49.299999,,49.5,47.700001,47.700001,,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,,47.5,46.799999,47.099998,47.400002,,45.5,46.599998,46.599998,46.599998,,46.599998,46.599998,47.299999,47.299999,,47.299999,47.299999,47.299999,47.299999,,47.5,48.400002,48.400002,55.200001,,56.400002,57.900002,57.900002,54,,54.299999,56.599998,57,,57,57,56.5,56.299999,,52.099998,52.200001,52.200001,52,,52.400002,50.5,48.900002,47.900002,,48,48,43.200001,40.799999,,41.599998,41.900002,42.5,41.099998,,41.5,41.5,40.700001,39.700001,,40.099998,39.5,38.299999,39.900002,40.5,39.200001,42.299999,41.099998,41,40.099998,39.299999,,37.099998,40.299999,42.400002,42.599998,,43.700001,44.799999,43.099998,42.900002,,44.299999,44.900002,45.799999,45.299999,,46.299999,44.799999,43.400002,45,,46.200001,46,46.599998,47,,46.5,46.400002,45.299999,46.5,,47.5,48.099998,46.200001,47.700001,,47.099998,48.900002,48.200001,48,,44.099998,44.400002,44.799999,46.5,,46.599998,46.599998,47.400002,48,,50,51,52,53.799999,,51.400002,53.700001,54.200001,55.700001,,60.799999,57.400002,57.400002,61.200001,,65.5,64.699997,63.900002,63.900002,,58.200001,57.400002,57.299999,58.700001,,61.700001,60.900002,61.299999,62,,58.5,58.5,55.900002,58,,53.5,55.5,57.700001,58,,57.299999,55.5,59.099998,60.5,,62.700001,62.700001,62.700001,62.700001,,62.799999,62.799999,62,62.200001,,60.5,58.700001,58,58,,60,56.599998,56.599998,53.099998,,55.299999,55,52.299999,52,,51.799999,50.599998,49.5,49.599998,48.700001,46.5,44.299999,,42.599998,39.900002,39.799999,39.900002,,40,39.900002,,43.799999,44.799999,46.299999,44.900002,,46.900002,46.900002,46.900002,48,,49.900002,49.900002,51.200001,51.299999,,53,53,53.599998,53.700001,54,52.200001,54.200001,,56,57.900002,57,59.200001,,58.599998,58.900002,59,59,,59,59.900002,59.900002,58.599998,,59,59,57,57,,55.700001,54.099998,54.299999,54.5,,57.900002,59.099998,62,62.200001,,62.5,62.5,59.599998,59.599998,,62.200001,62.200001,62.200001,62.200001,62.200001,62.200001,62.200001,62.200001,,62.200001,0.63,63,61,,59.200001,60.900002,60.900002,60.900002,,60.900002,60.900002,60.900002,60.900002,,60.900002,60.599998,61,62,,62.5,62.5,64.699997,66.5,,68.400002,70.199997,67.099998,66.300003,,66.5,,70.400002,71.099998,,64.300003,66.800003,,66.900002,66.800003,,66.699997,68.5,65.5,62.599998,,63,63,63.5,66.599998,,62,63,63,62,,61.700001,63.599998,65.400002,67.199997,,67.199997,67.199997,67.199997,67.199997,,64.900002,66.099998,68.300003,70.300003,,73.800003,76.699997,78.400002,76.099998,,70.599998,70,69.900002,69.699997,,72,70.099998,68.900002,67.400002,,67.400002,67.5,68.5,69.199997,,69.400002,70.199997,70.199997,70.199997,,67.800003,67,67,67.199997,,62.599998,64,64.900002,64.099998,,63,63.5,65,65,,62.599998,63.200001,64.099998,64.900002,,0.65,65,65,65,,65,65.199997,65.199997,65.199997,,62,62.5,63.5,63.5,,64.900002,64.900002,64.900002,64.900002,,62.200001,62.200001,62.200001,57.5,,53.200001,56,59.799999,58.200001,,62,62,62,62,,61.700001,61.200001,61.5,61.900002,,61.5,59.299999,59.400002,,60.599998,62,62,61.5,,64.599998,59.5,61.099998,59.200001,,58.099998,59.700001,59.700001,58.200001,,60.299999,59,58.299999,58.299999,,59.299999,59.299999,58.099998,,59.299999,58.5,60.900002,62.5,,0.613,0.637,,0.623,0.644,0.644,0.618,,62,62.599998,62.599998,62.599998,,60.299999,62.200001,62.299999,61.400002,,62.200001,63.900002,61.700001,63.700001,63.700001,63.700001,63.700001,63.700001,,63.700001,58.900002,56.900002,57.099998,,61.599998,61.599998,61.599998,61.5,,62.900002,64.400002,66.300003,66.5,,64.300003,64.300003,65.900002,65.900002,,64,64,64,64,,63.400002,62.5,64.900002,66.800003,,66.800003,66.800003,63.200001,65.400002,,65.400002,65.400002,65.400002,65.400002,65,65.099998,63.799999,65,,64.599998,65.900002,67.099998,67.099998,,67.099998,67,61.099998,63,,65.199997,64.099998,66.199997,63,,61.400002,61.700001,60.5,60.5,,60.5,60.5,60.5,60.5,,60.5,60.5,61.299999,61.299999,63.400002,63.200001,,63.200001,63.200001,62.799999,61.5,61.5,61.5,58.400002,56.299999,,52.200001,51.900002,51.799999,52.299999,,52,50.200001,49.5,,49.700001,51.599998,50.900002,51.099998,,52.599998,52.599998,52.599998,52.599998,,51,51.5,52.799999,52.799999,,52.299999,52.299999,53.599998,53.599998,,53.599998,53.599998,53.599998,53.599998,,51.200001,51.200001,49.200001,46.400002,,44.200001,44.200001,42.700001,42.599998,,39.400002,39.400002,38.299999,41.200001,,41.200001,41.200001,41.200001,41.200001,,40.400002,40.400002,39.099998,39.099998,,39,39.200001,41,42.599998,,46.200001,46.599998,46.599998,46.599998,,46.200001,47.900002,49.599998,49.599998,,51.299999,51,51.799999,53.299999,,53.299999,54.400002,54.400002,54.400002,,55.5,55.5,54.200001,54.200001,,50.299999,50.9,,50.700001,,50.700001,50.700001,50.700001,,50.700001,50.700001,50.700001,50.700001,,52.700001,52.700001,52,52,,52,52,52,52.700001,,47.599998,49.400002,,49.400002,49.400002,,49.400002,49.400002,49.400002,49.400002,,49.400002,47,,46.799999,46.799999,46.799999,46.799999,,45.400002,45.400002,43.200001,42.900002,,41.900002,41,38.900002,38.900002,,38.900002,38.900002,40.400002,,42,45,44.299999,44.299999,,44.599998,44.9,43.8,43.8,,43.8,43.8,43.8,43,,41.4,41.4,41.4,41.4,,41,41,41,42.6,,42.6,42.6,42.6,43.9,,43.9,43.9,42.6,42.6,,42.6,41.1,41.1,41.1,,41.1,41.1,41.1,,40.5,40.2,39.9,39.9,,38.8,38.3,38.8,38.1,,38.8,38.8,36.8,34.9,,30.8,30.9,31.4,34.1,36,36.6,36.8,36.8,36.8,37.1,37.1,37.1,37.1,37.1,37.1,37,35.6,35.6,35.6,35.6,36.3,36.3,
